chrom	start	end	nSites	recombRate
Pseudochr3	810000	855000	496	2.139932869071346e-09
Pseudochr3	855000	900000	278	8.961874948230972e-10
Pseudochr3	900000	945000	657	2.1339024956413478e-09
Pseudochr3	945000	990000	263	1.0892968040108538e-09
Pseudochr3	990000	1035000	959	2.1752581793158236e-09
Pseudochr3	1035000	1080000	1153	2.2481594865089903e-09
Pseudochr3	1080000	1125000	1102	2.2214424762557393e-09
Pseudochr3	1125000	1170000	1512	2.3301563027299957e-09
Pseudochr3	1170000	1215000	1031	2.0421528696452224e-09
Pseudochr3	1215000	1260000	1155	2.2575317886816065e-09
Pseudochr3	1260000	1305000	803	2.270185284410397e-09
Pseudochr3	1305000	1350000	1107	2.3358654102557433e-09
Pseudochr3	1350000	1395000	964	2.2061003698964364e-09
Pseudochr3	1395000	1440000	1375	2.3408949806544724e-09
Pseudochr3	1440000	1485000	1551	2.3744658571320636e-09
Pseudochr3	1485000	1530000	642	2.157176517784373e-09
Pseudochr3	1530000	1575000	1256	2.2359179446062865e-09
Pseudochr3	1575000	1620000	1352	2.2966630046667834e-09
Pseudochr3	1620000	1665000	1168	2.2898557684626374e-09
Pseudochr3	1665000	1710000	1309	2.3044092300853944e-09
Pseudochr3	1710000	1755000	1118	2.213321385301125e-09
Pseudochr3	1755000	1800000	1313	2.156994478168173e-09
Pseudochr3	1800000	1845000	1310	2.284985088613144e-09
Pseudochr3	1845000	1890000	1088	2.226982487729611e-09
Pseudochr3	1890000	1935000	1123	2.190443054557214e-09
Pseudochr3	1935000	1980000	1281	2.111664124587387e-09
Pseudochr3	1980000	2025000	786	2.2157103026345935e-09
Pseudochr3	2025000	2070000	750	2.131214963641195e-09
Pseudochr3	2070000	2115000	1308	2.188862529193042e-09
Pseudochr3	2115000	2160000	1134	2.264086210523601e-09
Pseudochr3	2160000	2205000	845	2.230752051924323e-09
Pseudochr3	2205000	2250000	836	2.1005926477109606e-09
Pseudochr3	2250000	2295000	1173	2.221233553852097e-09
Pseudochr3	2295000	2340000	1145	2.132111139527511e-09
Pseudochr3	2340000	2385000	1323	2.2957002855843913e-09
Pseudochr3	2385000	2430000	1209	2.048720235051541e-09
Pseudochr3	2430000	2475000	1307	2.193990006039864e-09
Pseudochr3	2475000	2520000	1530	2.2206429622440242e-09
Pseudochr3	2520000	2565000	1077	2.2241022957527875e-09
Pseudochr3	2565000	2610000	1060	1.2087508978336517e-09
Pseudochr3	2610000	2655000	1453	2.118532842722073e-09
Pseudochr3	2655000	2700000	795	1.6411218353889027e-09
Pseudochr3	2700000	2745000	741	3.839402323994086e-10
Pseudochr3	2745000	2790000	716	9.557842906363307e-10
Pseudochr3	2790000	2835000	849	1.0066511293994256e-09
Pseudochr3	2835000	2880000	752	1.3434224902805177e-09
Pseudochr3	2880000	2925000	1002	1.3571545333980879e-09
Pseudochr3	2925000	2970000	782	4.71821641008633e-10
Pseudochr3	2970000	3015000	857	1.0315676359236686e-09
Pseudochr3	3015000	3060000	952	1.6197613864766978e-09
Pseudochr3	3060000	3105000	1027	1.1479165681465289e-09
Pseudochr3	3105000	3150000	1186	1.7893067293834113e-09
Pseudochr3	3150000	3195000	1029	1.7621696340905882e-09
Pseudochr3	3195000	3240000	945	1.4840995154231605e-09
Pseudochr3	3240000	3285000	915	1.7990435256462583e-09
Pseudochr3	3285000	3330000	1263	1.8224625820869674e-09
Pseudochr3	3330000	3375000	697	1.939519531426937e-09
Pseudochr3	3375000	3420000	518	1.8866640247891825e-10
Pseudochr3	3420000	3465000	680	7.824777221773062e-10
Pseudochr3	3465000	3510000	756	1.3565739191208483e-09
Pseudochr3	3510000	3555000	586	8.192837429918407e-10
Pseudochr3	3555000	3600000	603	1.008326636463983e-09
Pseudochr3	3600000	3645000	574	5.251725240058228e-10
Pseudochr3	3645000	3690000	680	8.555980743051898e-10
Pseudochr3	3690000	3735000	546	6.44774958024644e-10
Pseudochr3	3735000	3780000	526	4.97525817353519e-10
Pseudochr3	3780000	3825000	580	6.791551391587595e-10
Pseudochr3	3825000	3870000	406	5.690535302685681e-10
Pseudochr3	3870000	3915000	989	2.2035257621978556e-09
Pseudochr3	3915000	3960000	1232	2.1918582175899884e-09
Pseudochr3	3960000	4005000	620	7.69104282168768e-10
Pseudochr3	4005000	4050000	753	7.942316401855672e-10
Pseudochr3	4050000	4095000	931	1.0607281173151525e-09
Pseudochr3	4095000	4140000	1088	1.2086513812186024e-09
Pseudochr3	4140000	4185000	588	9.256902754108586e-10
Pseudochr3	4185000	4230000	807	9.520891726793739e-10
Pseudochr3	4230000	4275000	901	1.5860754284368144e-09
Pseudochr3	4275000	4320000	812	1.412716691605554e-09
Pseudochr3	4320000	4365000	659	1.2720729588038413e-09
Pseudochr3	4365000	4410000	978	1.9290469433152014e-09
Pseudochr3	4410000	4455000	652	1.8966672066416976e-09
Pseudochr3	4455000	4500000	591	1.5483251911991458e-09
Pseudochr3	4500000	4545000	621	5.460102520510905e-10
Pseudochr3	4545000	4590000	846	9.929272382382326e-10
Pseudochr3	4590000	4635000	726	1.3350485849637514e-09
Pseudochr3	4635000	4680000	508	8.835822885458242e-10
Pseudochr3	4680000	4725000	551	6.844536204034797e-10
Pseudochr3	4725000	4770000	539	9.054231635691056e-10
Pseudochr3	4770000	4815000	604	8.259180664520669e-10
Pseudochr3	4815000	4860000	796	1.1158123696728647e-09
Pseudochr3	4860000	4905000	697	1.3463142982766064e-09
Pseudochr3	4905000	4950000	812	1.0362544092967232e-09
Pseudochr3	4950000	4995000	720	1.8096920964498629e-09
Pseudochr3	4995000	5040000	422	2.7079978989785667e-10
Pseudochr3	5040000	5085000	312	1.0738820299260238e-10
Pseudochr3	5085000	5130000	367	5.97905683943681e-11
Pseudochr3	5130000	5175000	412	1.3572896679600592e-10
Pseudochr3	5175000	5220000	520	6.198077351305731e-10
Pseudochr3	5220000	5265000	593	3.240037302513408e-10
Pseudochr3	5265000	5310000	464	3.219196504520191e-10
Pseudochr3	5310000	5355000	591	5.338303580220588e-10
Pseudochr3	5355000	5400000	553	3.5037151318253833e-10
Pseudochr3	5400000	5445000	741	7.291504860764779e-10
Pseudochr3	5445000	5490000	575	7.18615337403842e-10
Pseudochr3	5490000	5535000	530	1.0809006623143512e-09
Pseudochr3	5535000	5580000	515	1.6682264419371205e-10
Pseudochr3	5580000	5625000	533	4.311012706164012e-10
Pseudochr3	5625000	5670000	531	9.183959131416666e-10
Pseudochr3	5670000	5715000	618	3.9302918667351844e-10
Pseudochr3	5715000	5760000	517	8.137213653044378e-11
Pseudochr3	5760000	5805000	516	5.217818909538569e-10
Pseudochr3	5805000	5850000	852	1.1668653344017943e-09
Pseudochr3	5850000	5895000	548	4.707822561990899e-10
Pseudochr3	5895000	5940000	693	6.664908571263661e-10
Pseudochr3	5940000	5985000	801	1.5090377190119596e-09
Pseudochr3	5985000	6030000	585	3.785897279826933e-10
Pseudochr3	6030000	6075000	659	2.2163888802121553e-10
Pseudochr3	6075000	6120000	826	4.5447709887113025e-10
Pseudochr3	6120000	6165000	777	3.381852303429107e-10
Pseudochr3	6165000	6210000	682	3.896461870056412e-10
Pseudochr3	6210000	6255000	759	1.4333794533606387e-09
Pseudochr3	6255000	6300000	637	4.96276846367804e-10
Pseudochr3	6300000	6345000	749	4.195214269539868e-10
Pseudochr3	6345000	6390000	842	9.459428879714214e-10
Pseudochr3	6390000	6435000	781	6.636951302039144e-10
Pseudochr3	6435000	6480000	984	7.452685425227004e-10
Pseudochr3	6480000	6525000	904	4.258246108935866e-10
Pseudochr3	6525000	6570000	715	7.865804172102331e-10
Pseudochr3	6570000	6615000	638	4.61102544373775e-10
Pseudochr3	6615000	6660000	674	5.158763067593941e-10
Pseudochr3	6660000	6705000	689	7.988509991611e-10
Pseudochr3	6705000	6750000	601	3.2179511013118216e-10
Pseudochr3	6750000	6795000	818	1.436191795339218e-09
Pseudochr3	6795000	6840000	948	9.80022380149699e-10
Pseudochr3	6840000	6885000	675	1.0190837963048263e-09
Pseudochr3	6885000	6930000	805	9.285270110298951e-10
Pseudochr3	6930000	6975000	722	1.1300321507707813e-09
Pseudochr3	6975000	7020000	541	7.706810738124621e-10
Pseudochr3	7020000	7065000	748	1.3182502135320775e-09
Pseudochr3	7065000	7110000	731	1.1775902390462848e-09
Pseudochr3	7110000	7155000	568	3.0396228032670726e-10
Pseudochr3	7155000	7200000	765	1.0736311085434474e-09
Pseudochr3	7200000	7245000	628	7.164829681530033e-10
Pseudochr3	7245000	7290000	653	7.268191510099383e-10
Pseudochr3	7290000	7335000	714	1.050329581326233e-09
Pseudochr3	7335000	7380000	791	9.027448828985825e-10
Pseudochr3	7380000	7425000	716	1.1152518552575325e-09
Pseudochr3	7425000	7470000	656	9.902806319630989e-10
Pseudochr3	7470000	7515000	548	1.1907599060740066e-09
Pseudochr3	7515000	7560000	486	2.0824495042489706e-09
Pseudochr3	7560000	7605000	479	5.389281310481882e-10
Pseudochr3	7605000	7650000	253	3.362577178889717e-10
Pseudochr3	7650000	7695000	436	1.218368715272736e-10
Pseudochr3	7695000	7740000	613	2.2064605026029972e-10
Pseudochr3	7740000	7785000	475	3.164223693347305e-10
Pseudochr3	7785000	7830000	483	1.6916302316096532e-10
Pseudochr3	7830000	7875000	456	1.8646715814573822e-10
Pseudochr3	7875000	7920000	466	2.1409561105348213e-10
Pseudochr3	7920000	7965000	491	1.8138523268874911e-10
Pseudochr3	7965000	8010000	605	2.5446609035113073e-10
Pseudochr3	8010000	8055000	588	3.154433048538006e-10
Pseudochr3	8055000	8100000	578	1.3481412230729978e-10
Pseudochr3	8100000	8145000	870	2.1511110005196518e-10
Pseudochr3	8145000	8190000	496	1.471436970417212e-10
Pseudochr3	8190000	8235000	496	8.187138113037469e-10
Pseudochr3	8235000	8280000	512	1.710640676852928e-10
Pseudochr3	8280000	8325000	477	3.2799159263667385e-10
Pseudochr3	8325000	8370000	352	3.6245416453600655e-10
Pseudochr3	8370000	8415000	385	1.0591968924277389e-10
Pseudochr3	8415000	8460000	487	3.1356242242005505e-10
Pseudochr3	8460000	8505000	741	4.2128614919507976e-10
Pseudochr3	8505000	8550000	682	5.401634117254835e-10
Pseudochr3	8550000	8595000	651	4.3840612341226936e-11
Pseudochr3	8595000	8640000	556	4.555732362319407e-10
Pseudochr3	8640000	8685000	497	6.49837587216051e-11
Pseudochr3	8685000	8730000	691	7.431158813474864e-11
Pseudochr3	8730000	8775000	677	1.8923824251303434e-10
Pseudochr3	8775000	8820000	532	1.4632426985412253e-10
Pseudochr3	8820000	8865000	524	3.47752017866654e-10
Pseudochr3	8865000	8910000	487	1.5784088918310742e-10
Pseudochr3	8910000	8955000	546	2.3008945906513273e-10
Pseudochr3	8955000	9000000	482	6.31349862839714e-11
Pseudochr3	9000000	9045000	367	2.3212143272089294e-10
Pseudochr3	9045000	9090000	462	2.3059392618751014e-10
Pseudochr3	9090000	9135000	479	1.9840585383188323e-10
Pseudochr3	9135000	9180000	476	1.9878719115004884e-10
Pseudochr3	9180000	9225000	581	2.8861328732741147e-10
Pseudochr3	9225000	9270000	582	3.1819276975166244e-11
Pseudochr3	9270000	9315000	431	2.573793879828603e-10
Pseudochr3	9315000	9360000	600	3.456488907164486e-11
Pseudochr3	9360000	9405000	617	2.9410650283795727e-10
Pseudochr3	9405000	9450000	565	1.4929108414603857e-10
Pseudochr3	9450000	9495000	527	2.6902154329147636e-10
Pseudochr3	9495000	9540000	349	1.600803747258852e-10
Pseudochr3	9540000	9585000	510	3.919971033617993e-10
Pseudochr3	9585000	9630000	540	1.2187769353783436e-10
Pseudochr3	9630000	9675000	441	3.2814932158398296e-10
Pseudochr3	9675000	9720000	363	1.8001603590363855e-10
Pseudochr3	9720000	9765000	422	1.9110750892751468e-10
Pseudochr3	9765000	9810000	412	1.1186717407815774e-10
Pseudochr3	9810000	9855000	390	3.140808287655508e-10
Pseudochr3	9855000	9900000	483	2.956375771486859e-10
Pseudochr3	9900000	9945000	594	2.753828902989685e-10
Pseudochr3	9945000	9990000	538	3.8135923589023206e-10
Pseudochr3	9990000	10035000	495	2.6716646501481283e-10
Pseudochr3	10035000	10080000	439	3.936917146294697e-10
Pseudochr3	10080000	10125000	469	1.0174563866293161e-10
Pseudochr3	10125000	10170000	647	2.2020663284580787e-10
Pseudochr3	10170000	10215000	760	1.9479791824809064e-10
Pseudochr3	10215000	10260000	620	5.011656140187249e-10
Pseudochr3	10260000	10305000	687	2.9213634299900144e-10
Pseudochr3	10305000	10350000	580	1.4571127592318102e-10
Pseudochr3	10350000	10395000	502	1.271642268770245e-10
Pseudochr3	10395000	10440000	590	1.7895059802231483e-10
Pseudochr3	10440000	10485000	592	1.3875128906569652e-10
Pseudochr3	10485000	10530000	582	2.0308030592735994e-10
Pseudochr3	10530000	10575000	438	2.1073036730076754e-10
Pseudochr3	10575000	10620000	433	3.0937459856022696e-10
Pseudochr3	10620000	10665000	335	1.4990747991119337e-10
Pseudochr3	10665000	10710000	535	2.9093922924214934e-10
Pseudochr3	10710000	10755000	444	4.986460994400881e-10
Pseudochr3	10755000	10800000	676	1.354120154131964e-10
Pseudochr3	10800000	10845000	681	2.147386406913811e-10
Pseudochr3	10845000	10890000	705	4.846814040509477e-10
Pseudochr3	10890000	10935000	525	1.4152577526720614e-10
Pseudochr3	10935000	10980000	478	2.0274377325493183e-10
Pseudochr3	10980000	11025000	431	3.4831738611860785e-10
Pseudochr3	11025000	11070000	370	4.820825686550423e-10
Pseudochr3	11070000	11115000	371	1.1538068801963701e-10
Pseudochr3	11115000	11160000	390	1.0505919112991585e-10
Pseudochr3	11160000	11205000	421	1.9408427980737223e-10
Pseudochr3	11205000	11250000	351	2.7438482532938345e-10
Pseudochr3	11250000	11295000	409	1.955683092400765e-10
Pseudochr3	11295000	11340000	591	1.8551929097369223e-10
Pseudochr3	11340000	11385000	457	4.041783249358899e-10
Pseudochr3	11385000	11430000	529	3.1893499727337436e-10
Pseudochr3	11430000	11475000	492	6.714666150879825e-11
Pseudochr3	11475000	11520000	499	6.893303932866434e-11
Pseudochr3	11520000	11565000	411	2.115196758098425e-10
Pseudochr3	11565000	11610000	403	2.811126577446949e-10
Pseudochr3	11610000	11655000	418	2.6641117484787184e-10
Pseudochr3	11655000	11700000	382	4.0726146536359087e-10
Pseudochr3	11700000	11745000	348	2.1256694291817268e-10
Pseudochr3	11745000	11790000	348	5.552602541351566e-10
Pseudochr3	11790000	11835000	453	1.39326116076195e-10
Pseudochr3	11835000	11880000	317	4.84708203866824e-10
Pseudochr3	11880000	11925000	274	2.3069813847463286e-10
Pseudochr3	11925000	11970000	418	3.428931199795581e-10
Pseudochr3	11970000	12015000	479	4.377467952380617e-10
Pseudochr3	12015000	12060000	444	8.215259665963024e-10
Pseudochr3	12060000	12105000	503	8.300277672058911e-11
Pseudochr3	12105000	12150000	377	4.816865453696628e-10
Pseudochr3	12150000	12195000	649	5.313194724863046e-10
Pseudochr3	12195000	12240000	591	7.234173997681042e-10
Pseudochr3	12240000	12285000	596	6.448059064188293e-10
Pseudochr3	12285000	12330000	752	3.7399260538689687e-10
Pseudochr3	12330000	12375000	670	4.71466771620079e-10
Pseudochr3	12375000	12420000	755	5.945582429683562e-10
Pseudochr3	12420000	12465000	464	1.2196481368232393e-10
Pseudochr3	12465000	12510000	357	1.1526419594071947e-10
Pseudochr3	12510000	12555000	448	4.2440720762852516e-10
Pseudochr3	12555000	12600000	453	1.4907958962384448e-10
Pseudochr3	12600000	12645000	438	1.3946716773870197e-10
Pseudochr3	12645000	12690000	467	2.7402597330565275e-10
Pseudochr3	12690000	12735000	501	3.085829668472989e-10
Pseudochr3	12735000	12780000	480	2.2219670586064712e-10
Pseudochr3	12780000	12825000	451	1.989395269455561e-10
Pseudochr3	12825000	12870000	484	1.9099732268762698e-10
Pseudochr3	12870000	12915000	444	2.766931772720908e-10
Pseudochr3	12915000	12960000	394	2.3210741052620844e-10
Pseudochr3	12960000	13005000	608	3.253065497835068e-10
Pseudochr3	13005000	13050000	238	4.4801353089410365e-10
Pseudochr3	13050000	13095000	212	1.7194874663324796e-11
Pseudochr3	13095000	13140000	457	5.571871028165662e-10
Pseudochr3	13140000	13185000	363	1.1838069093802502e-10
Pseudochr3	13185000	13230000	404	3.5442218504347e-10
Pseudochr3	13230000	13275000	307	4.1720436299683033e-10
Pseudochr3	13275000	13320000	450	1.0439716100336174e-10
Pseudochr3	13320000	13365000	548	2.0784478217214234e-10
Pseudochr3	13365000	13410000	537	6.969629476595857e-11
Pseudochr3	13410000	13455000	575	2.7215961089598874e-10
Pseudochr3	13455000	13500000	412	3.820706340986636e-10
Pseudochr3	13500000	13545000	540	3.1219505100940053e-10
Pseudochr3	13545000	13590000	499	4.78519354745421e-10
Pseudochr3	13590000	13635000	507	3.0312957768851973e-10
Pseudochr3	13635000	13680000	499	4.4899574829454826e-10
Pseudochr3	13680000	13725000	459	2.920500525701738e-10
Pseudochr3	13725000	13770000	465	1.1832916559542699e-10
Pseudochr3	13770000	13815000	440	7.38988875645668e-11
Pseudochr3	13815000	13860000	454	4.142105829459058e-10
Pseudochr3	13860000	13905000	534	7.243667965376795e-11
Pseudochr3	13905000	13950000	452	1.0418616431056482e-10
Pseudochr3	13950000	13995000	488	2.727240664607146e-10
Pseudochr3	13995000	14040000	701	3.5352650698655165e-10
Pseudochr3	14040000	14085000	724	5.113239888093352e-10
Pseudochr3	14085000	14130000	729	5.571072841699006e-10
Pseudochr3	14130000	14175000	565	2.1116671476731074e-10
Pseudochr3	14175000	14220000	492	3.5141255742340504e-10
Pseudochr3	14220000	14265000	326	2.244835681677139e-10
Pseudochr3	14265000	14310000	363	1.4581167151825954e-10
Pseudochr3	14310000	14355000	329	1.4731777138756783e-10
Pseudochr3	14355000	14400000	304	3.1745254430042744e-10
Pseudochr3	14400000	14445000	461	7.175645854897322e-10
Pseudochr3	14445000	14490000	608	3.374393159629481e-10
Pseudochr3	14490000	14535000	707	3.3091244068092573e-10
Pseudochr3	14535000	14580000	571	1.3357884163000455e-10
Pseudochr3	14580000	14625000	525	2.2081663980036698e-10
Pseudochr3	14625000	14670000	551	3.92163378380425e-10
Pseudochr3	14670000	14715000	615	3.950858858560005e-10
Pseudochr3	14715000	14760000	429	5.232440158930896e-10
Pseudochr3	14760000	14805000	403	1.0270387728075022e-10
Pseudochr3	14805000	14850000	423	2.5084471337361707e-10
Pseudochr3	14850000	14895000	677	6.994199485395509e-10
Pseudochr3	14895000	14940000	708	6.791825197755991e-10
Pseudochr3	14940000	14985000	565	5.861054678014905e-11
Pseudochr3	14985000	15030000	571	1.0257983478931034e-10
Pseudochr3	15030000	15075000	581	4.165944390138376e-10
Pseudochr3	15075000	15120000	569	3.035826024398653e-10
Pseudochr3	15120000	15165000	358	3.6666721175195346e-10
Pseudochr3	15165000	15210000	304	1.8318090332402742e-10
Pseudochr3	15210000	15255000	255	2.1368913335076387e-10
Pseudochr3	15255000	15300000	373	1.878403375660253e-10
Pseudochr3	15300000	15345000	397	3.3707059032284197e-10
Pseudochr3	15345000	15390000	425	1.5032856060955935e-10
Pseudochr3	15390000	15435000	554	4.086088406267959e-10
Pseudochr3	15435000	15480000	426	1.8371822718661216e-10
Pseudochr3	15480000	15525000	405	2.3149333796490655e-10
Pseudochr3	15525000	15570000	479	3.8531473936475466e-10
Pseudochr3	15570000	15615000	368	5.392829535745141e-11
Pseudochr3	15615000	15660000	443	2.0323289063756577e-10
Pseudochr3	15660000	15705000	326	2.8011119094089634e-10
Pseudochr3	15705000	15750000	365	2.9574295103773516e-10
Pseudochr3	15750000	15795000	316	2.6667195448037713e-10
Pseudochr3	15795000	15840000	283	1.624869650029505e-10
Pseudochr3	15840000	15885000	287	2.1397198341987316e-10
Pseudochr3	15885000	15930000	314	3.3367862972581716e-10
Pseudochr3	15930000	15975000	359	1.0381810244298816e-10
Pseudochr3	15975000	16020000	387	1.646962488956385e-10
Pseudochr3	16020000	16065000	491	2.495558330645693e-10
Pseudochr3	16065000	16110000	509	1.945115833732018e-10
Pseudochr3	16110000	16155000	574	2.5924375907493603e-10
Pseudochr3	16155000	16200000	372	2.413486176242596e-10
Pseudochr3	16200000	16245000	319	2.639766231530036e-10
Pseudochr3	16245000	16290000	455	2.361254745616312e-10
Pseudochr3	16290000	16335000	505	3.783644601805133e-10
Pseudochr3	16335000	16380000	424	2.335250627059684e-10
Pseudochr3	16380000	16425000	519	0
Pseudochr3	16425000	16470000	583	2.8082632286980604e-10
Pseudochr3	16470000	16515000	415	3.1575751817492624e-10
Pseudochr3	16515000	16560000	297	1.2041009247523375e-10
Pseudochr3	16560000	16605000	458	2.1093630272802755e-10
Pseudochr3	16605000	16650000	442	8.526848127827974e-11
Pseudochr3	16650000	16695000	599	1.8136747677358648e-10
Pseudochr3	16695000	16740000	352	8.861190350908891e-11
Pseudochr3	16740000	16785000	360	2.6170552544351123e-10
Pseudochr3	16785000	16830000	389	1.678039489069288e-10
Pseudochr3	16830000	16875000	377	1.7498696333430646e-10
Pseudochr3	16875000	16920000	517	1.920533847819722e-10
Pseudochr3	16920000	16965000	324	2.42298144227629e-10
Pseudochr3	16965000	17010000	231	5.971103653725021e-10
Pseudochr3	17010000	17055000	317	3.1475787674558364e-10
Pseudochr3	17055000	17100000	447	2.8328949975500627e-10
Pseudochr3	17100000	17145000	451	3.156894814906582e-10
Pseudochr3	17145000	17190000	543	7.291418101713677e-11
Pseudochr3	17190000	17235000	569	4.5060274158833213e-10
Pseudochr3	17235000	17280000	458	3.420280584305603e-10
Pseudochr3	17280000	17325000	674	3.057426012222421e-10
Pseudochr3	17325000	17370000	477	2.4047642052057015e-10
Pseudochr3	17370000	17415000	564	3.834093803189858e-10
Pseudochr3	17415000	17460000	554	2.493502295235739e-10
Pseudochr3	17460000	17505000	564	1.2017486808511203e-10
Pseudochr3	17505000	17550000	596	2.2532730602420322e-10
Pseudochr3	17550000	17595000	633	3.9659870642216953e-10
Pseudochr3	17595000	17640000	605	1.9103283451795225e-10
Pseudochr3	17640000	17685000	634	1.109553165658342e-10
Pseudochr3	17685000	17730000	832	7.042689728102714e-10
Pseudochr3	17730000	17775000	768	4.2253893687283905e-10
Pseudochr3	17775000	17820000	399	5.019823031446396e-10
Pseudochr3	17820000	17865000	402	3.2153416455554455e-10
Pseudochr3	17865000	17910000	622	4.7980810522067354e-11
Pseudochr3	17910000	17955000	671	1.3425024754353714e-10
Pseudochr3	17955000	18000000	498	1.2959894451502484e-10
Pseudochr3	18000000	18045000	771	7.163153655893187e-10
Pseudochr3	18045000	18090000	530	2.1702517111218302e-10
Pseudochr3	18090000	18135000	474	1.3487049268986277e-09
Pseudochr3	18135000	18180000	603	2.573145871896733e-10
Pseudochr3	18180000	18225000	461	1.7558493941176934e-10
Pseudochr3	18225000	18270000	421	4.233138083293986e-10
Pseudochr3	18270000	18315000	391	4.167173199033509e-10
Pseudochr3	18315000	18360000	470	1.1347433331507383e-10
Pseudochr3	18360000	18405000	412	1.762797433069647e-10
Pseudochr3	18405000	18450000	410	5.780912910863445e-10
Pseudochr3	18450000	18495000	493	3.494320261386766e-10
Pseudochr3	18495000	18540000	487	4.681529702383963e-10
Pseudochr3	18540000	18585000	426	2.3294251933981504e-10
Pseudochr3	18585000	18630000	633	3.3843248561012857e-10
Pseudochr3	18630000	18675000	520	1.7392376568526959e-10
Pseudochr3	18675000	18720000	570	7.170061868493375e-10
Pseudochr3	18720000	18765000	647	5.470846508615617e-10
Pseudochr3	18765000	18810000	590	1.751242812763353e-10
Pseudochr3	18810000	18855000	897	4.590265957879391e-10
Pseudochr3	18855000	18900000	686	4.72774569446216e-10
Pseudochr3	18900000	18945000	604	1.139539312852778e-09
Pseudochr3	18945000	18990000	682	1.731126356542892e-10
Pseudochr3	18990000	19035000	779	2.697642217803579e-10
Pseudochr3	19035000	19080000	625	6.407792133405239e-10
Pseudochr3	19080000	19125000	553	1.0271590815784645e-10
Pseudochr3	19125000	19170000	792	2.0162216362330387e-10
Pseudochr3	19170000	19215000	641	4.5665584922746384e-10
Pseudochr3	19215000	19260000	775	5.125045082529512e-10
Pseudochr3	19260000	19305000	559	1.011940436909638e-10
Pseudochr3	19305000	19350000	657	4.915606595745387e-10
Pseudochr3	19350000	19395000	643	3.8367920385220484e-10
Pseudochr3	19395000	19440000	467	2.8049866815495925e-10
Pseudochr3	19440000	19485000	605	1.628780929659253e-10
Pseudochr3	19485000	19530000	588	3.0126935517475313e-10
Pseudochr3	19530000	19575000	590	3.3998148177915225e-10
Pseudochr3	19575000	19620000	596	3.1433530255902635e-10
Pseudochr3	19620000	19665000	718	2.705740242662795e-10
Pseudochr3	19665000	19710000	458	1.3435495766005703e-10
Pseudochr3	19710000	19755000	532	9.53415612988565e-11
Pseudochr3	19755000	19800000	699	3.8919913620706066e-10
Pseudochr3	19800000	19845000	820	5.351625494886528e-10
Pseudochr3	19845000	19890000	620	2.0248954837615476e-10
Pseudochr3	19890000	19935000	685	9.378634226236935e-11
Pseudochr3	19935000	19980000	495	8.271452988874425e-10
Pseudochr3	19980000	20025000	598	1.6350361560336e-10
Pseudochr3	20025000	20070000	718	6.566795523970889e-10
Pseudochr3	20070000	20115000	541	4.3606205758676675e-10
Pseudochr3	20115000	20160000	458	6.275619258195374e-10
Pseudochr3	20160000	20205000	425	3.3426167092136757e-10
Pseudochr3	20205000	20250000	506	1.7799418477895237e-10
Pseudochr3	20250000	20295000	501	2.9365912015311207e-10
Pseudochr3	20295000	20340000	616	5.324393397150428e-10
Pseudochr3	20340000	20385000	627	3.6433562777071545e-10
Pseudochr3	20385000	20430000	548	3.155922388150947e-10
Pseudochr3	20430000	20475000	653	1.5838800369050176e-10
Pseudochr3	20475000	20520000	533	1.7837767935783856e-10
Pseudochr3	20520000	20565000	503	2.902485739252629e-10
Pseudochr3	20565000	20610000	631	4.925495147002778e-10
Pseudochr3	20610000	20655000	423	8.118839238620335e-10
Pseudochr3	20655000	20700000	187	1.596309177518854e-10
Pseudochr3	20700000	20745000	555	1.7782293146635583e-10
Pseudochr3	20745000	20790000	671	7.212470656492928e-11
Pseudochr3	20790000	20835000	546	3.238456694177669e-10
Pseudochr3	20835000	20880000	561	3.5850015454967514e-10
Pseudochr3	20880000	20925000	426	3.4503478204580903e-10
Pseudochr3	20925000	20970000	544	2.8247231279969464e-10
Pseudochr3	20970000	21015000	621	6.080301702259506e-10
Pseudochr3	21015000	21060000	902	4.3896042033658373e-10
Pseudochr3	21060000	21105000	666	2.8733676978172466e-10
Pseudochr3	21105000	21150000	506	3.886221519358416e-10
Pseudochr3	21150000	21195000	653	2.5984264783962677e-10
Pseudochr3	21195000	21240000	565	3.675213210542155e-10
Pseudochr3	21240000	21285000	713	2.1074580001207707e-10
Pseudochr3	21285000	21330000	684	1.0477476460104921e-10
Pseudochr3	21330000	21375000	633	3.624666102709336e-10
Pseudochr3	21375000	21420000	435	1.4277242304906812e-10
Pseudochr3	21420000	21465000	517	4.285406021409389e-10
Pseudochr3	21465000	21510000	721	3.775847763731152e-10
Pseudochr3	21510000	21555000	676	3.426172395220079e-10
Pseudochr3	21555000	21600000	523	1.0997351402322029e-10
Pseudochr3	21600000	21645000	676	2.8997476775686726e-10
Pseudochr3	21645000	21690000	551	5.32117658952961e-10
Pseudochr3	21690000	21735000	682	2.4343352713924286e-10
Pseudochr3	21735000	21780000	589	1.2104665033097055e-10
Pseudochr3	21780000	21825000	650	1.115971846018065e-10
Pseudochr3	21825000	21870000	617	2.757967524710768e-10
Pseudochr3	21870000	21915000	777	4.1265362150652886e-10
Pseudochr3	21915000	21960000	664	2.4351591790446016e-10
Pseudochr3	21960000	22005000	717	4.873223060309067e-10
Pseudochr3	22005000	22050000	703	3.342832435285744e-10
Pseudochr3	22050000	22095000	658	3.942966603184917e-10
